OBJECTID,votdst,NAME,SUM_VOTERS,Shape_Length,Shape_Area
1023,3181,LAKE YOUNGS,715,69714.7458140511,172172177.864019
1024,0659,LAKELAND,663,15649.4110840813,8027565.45110073
1025,0660,LAKERIDGE,879,13165.8978124997,5098246.01833057
1026,0667,LANGSTON,657,13330.2112342198,6233004.27147886
1027,2710,LEAH,698,10310.9174089308,3975462.02749883
1028,0003,LFP 46-0003,512,10441.880436074,3305575.32476234
1029,0092,LFP 46-0092,658,9657.94925469194,4523398.61343321
1030,0309,LFP 46-0309,599,17702.5366552954,7319363.09959997
1031,0397,LFP 46-0397,536,7455.42089120961,2325190.66214715
1032,0400,LFP 46-0400,536,10259.0863110303,4640096.61743798
1033,0517,LFP 46-0517,461,13427.9465777287,6179957.30623009
1034,0650,LFP 46-0650,371,12910.8198296557,5242868.91512993
1035,0652,LFP 46-0652,276,10835.2230276219,2665940.06581156
1036,0653,LFP 46-0653,423,14310.0074030566,5752604.4885295
1037,0654,LFP 46-0654,530,12448.091712987,6250440.23489993
1038,0655,LFP 46-0655,741,14265.3022459121,6525133.53696459
1039,0734,LFP 46-0734,599,8719.96655227022,4257874.8775819
1040,1056,LFP 46-1056,595,12893.9052670313,6254948.2078507
1041,1075,LFP 46-1075,381,9025.66696801953,3515469.20703974
1042,1089,LFP 46-1089,623,14248.09768002,6661604.533315
1043,1143,LFP 46-1143,462,8491.70878821666,3473980.92239388
1044,1186,LFP 46-1186,424,8807.6947753191,3873744.67722847
1045,1237,LFP 46-1237,483,11125.5705070454,5667698.38740481
1046,2439,LFP 46-2439,317,7441.32538641915,2335005.91488999
1047,2763,LFP 46-2763,284,9673.15159366671,3872554.97850678
1048,3380,LFP 46-3380,614,21405.6519930274,5524327.30914807
1049,0687,LISABEULA,535,47076.5609470465,101987134.192701
1050,0688,LITTLE SOOS,503,31838.2936228098,43498969.5486491
1051,0690,LOIS,849,17224.0789666231,9494421.37285464
1052,3280,LORA,688,47132.9354397022,72668856.0415524
1053,3534,LOUIE,599,11924.0569023215,7862060.37422909
1054,3295,LUND,852,35515.8196632187,51070275.634752
1055,3164,LYNN,499,16512.535805612,8771311.47534738
1056,2736,LYNX,611,49912.87900569,110586517.86446
1057,0755,M-I 41-0755,336,14364.1664589085,4655379.70141088
1058,0756,M-I 41-0756,822,8693.37252395126,4178049.79119252
1059,0757,M-I 41-0757,471,10703.8350458408,5571317.81472271
1060,0758,M-I 41-0758,457,9705.99786743471,3873513.15944144
1061,0759,M-I 41-0759,391,7329.13449322842,2543832.64295382
1062,0761,M-I 41-0761,355,13383.7950250315,3495443.31335806
1063,0762,M-I 41-0762,280,7274.11050002921,2088891.32841849
1064,0763,M-I 41-0763,362,9195.17389241997,4079693.5178456
1065,0765,M-I 41-0765,646,16526.1964403804,5537461.92241289
1066,0766,M-I 41-0766,351,7752.06654818365,3106207.74912989
1067,0767,M-I 41-0767,302,5896.21249218358,1668603.90679788
1068,0768,M-I 41-0768,305,6358.7080077273,2144966.45106096
1069,0769,M-I 41-0769,590,11133.4399265687,6626829.05091892
1070,0770,M-I 41-0770,282,7621.41193680021,2480710.36619938
1071,0771,M-I 41-0771,263,8414.92052412173,1887247.37182181
1072,0773,M-I 41-0773,363,13298.6062959968,4064160.35097664
1073,0774,M-I 41-0774,517,13891.976116824,5422537.00107194
1074,0775,M-I 41-0775,640,15141.9274206229,6443945.7489151
1075,0776,M-I 41-0776,549,15239.687007465,5892168.4636176
1076,0777,M-I 41-0777,400,17103.6855860697,4948523.88692369
1077,0778,M-I 41-0778,347,9451.19919784339,4144908.1584139
1078,0779,M-I 41-0779,539,15699.5368444895,5492751.28634457
1079,0780,M-I 41-0780,409,10266.6019777473,4843410.60484418
1080,0781,M-I 41-0781,206,7469.27313394715,2047071.34064993
1081,0782,M-I 41-0782,512,15978.0816079896,5797532.22579445
1082,0784,M-I 41-0784,437,10660.3342028505,5291325.77457387
1083,0785,M-I 41-0785,372,10272.9077339437,3622528.01964209
1084,0786,M-I 41-0786,255,10978.8392467957,5111402.228089
1085,0787,M-I 41-0787,372,8711.16399552375,3406261.60009237
1086,0788,M-I 41-0788,399,8830.34369847065,2574370.16868027
1087,0789,M-I 41-0789,637,12654.8660671111,6563413.22338771
1088,0790,M-I 41-0790,271,6534.04988474311,2522729.69283229
1089,0791,M-I 41-0791,276,8595.68333455757,4391567.16520407
1090,0792,M-I 41-0792,298,10081.5349908618,4372146.86986967
1091,0793,M-I 41-0793,598,14697.6450789603,7810199.15873741
1092,0794,M-I 41-0794,429,8048.91754350922,3038689.3666211
1093,0795,M-I 41-0795,501,10816.8544859939,3759206.36171748
1094,0796,M-I 41-0796,632,7828.52002033358,2328510.10833187
1095,0797,M-I 41-0797,440,7950.56797419576,2595838.81104877
1096,2445,M-I 41-2445,524,17316.0035668619,5925020.38132263
1097,2465,M-I 41-2465,359,3849.21230976769,929696.93829947
1098,2691,M-I 41-2691,654,11999.4425348326,3481158.61692174
1099,2809,M-I 41-2809,274,9329.6312768384,3570548.60012479
1100,3655,M-I 41-3655,518,5632.57498545903,1372975.96446868
1101,0528,M-V 05-0528,370,7054.98002250591,2808482.38557398
1102,0697,M-V 05-0697,753,11728.2956664115,7684904.82205551
1103,1218,M-V 05-1218,799,21279.3903576106,12908153.6659684
1104,2614,M-V 05-2614,578,7484.63612258283,2993678.82468252
1105,2748,M-V 05-2748,555,7376.16693337386,2901989.90028842
1106,2841,M-V 05-2841,414,11480.974534874,4323492.70858417
1107,2857,M-V 05-2857,856,16870.5326473514,10360417.0935751
1108,3242,M-V 05-3242,673,7765.75610153485,3476782.70242977
1109,3245,M-V 05-3245,685,14968.0485055162,5001140.0442056
1110,3272,M-V 05-3272,626,12575.1341211752,7627638.01835239
1111,3322,M-V 05-3322,445,10118.1443757337,4247049.23987237
1112,3366,M-V 05-3366,512,13468.5072061161,4759628.11697148
1113,3367,M-V 05-3367,582,10935.6511182537,5343324.27784784
1114,3368,M-V 05-3368,653,10837.512317442,5749160.62171475
1115,3369,M-V 05-3369,788,10466.3875178516,6951898.48284671
1116,3373,M-V 05-3373,786,14850.5042288935,6848635.06506818
1117,3461,M-V 05-3461,484,8633.24106959206,3944418.8479985
1118,3482,M-V 05-3482,595,16804.70885602,10213237.7428964
1119,3510,M-V 05-3510,420,9050.96057668359,3124495.82903421
1120,3536,M-V 05-3536,652,15989.741591169,13583241.9285959
1121,3589,M-V 05-3589,625,8598.78447245862,4058186.96242354
1122,3600,M-V 05-3600,691,13015.497443877,3460711.90203557
1123,3601,M-V 05-3601,544,15561.3678260538,3072182.58724326
1124,3717,M-V 05-3717,564,10793.8796765952,5431877.81919825
1125,3781,M-V 05-3781,475,7628.34284799236,3544718.12614349
1126,3782,M-V 05-3782,543,8495.06830899623,3253077.32757058
1127,3794,M-V 05-3794,373,6276.4078070901,1806071.38685895
1128,3811,M-V 05-3811,585,15211.3564021838,8864091.09889043
1129,3837,M-V 05-3837,341,5332.66820866233,1680877.83121284
1130,3859,M-V 05-3859,676,22309.3293737924,9441458.81230544
1131,3896,M-V 05-3896,364,10918.5977435149,3477541.90753703
1132,0708,MABEL,333,24776.8396633002,28769400.4282022
1133,0709,MADISON,672,53013.2006611631,83867777.6167548
1134,0717,MAPLE HILLS,732,23235.8307652031,22161655.2180168
1135,2964,MARCEL,427,14264.4298558832,10542277.0121065
1136,0723,MARIAN,649,9036.73238702792,4721961.58559019
1137,3249,MARYMOOR,1,25749.6238982939,25009928.0192105
1138,2810,MATTHEW,499,45599.9040963662,98322201.5607811
1139,0739,MAURY,454,48474.1376250958,62452559.2967653
1140,0741,MAY VALLEY,570,21324.3580691877,25669382.0030125
1141,2405,MCCOY,718,41630.705599681,71468265.7860792
1142,0702,MCDIVITT,63,6353.76458913912,1029480.09464733
1143,0703,MCDONALD,717,50253.9193603441,63486772.8560853
1144,3627,MCKINLEY,477,16004.5412533215,4363290.59340134
1145,0742,MEADOWBROOK,301,27904.5640396328,11521976.5101252
1146,3212,MEANDER,604,33103.3434980299,28590084.8020884
1147,0749,MED 48-0749,482,13267.897135512,8366326.87248942
1148,0750,MED 48-0750,662,16156.0566722832,10332816.7290957
1149,0751,MED 48-0751,559,12875.6391531242,6406882.86481432
1150,0752,MED 48-0752,524,15317.8824646809,14235871.5110454
1151,3132,MERGANSER,775,36471.0123718663,56902194.9965431
1152,0799,MERLIN,469,9546.66656620869,3899640.14417734
1153,2650,MERLOT,582,20115.2186341095,19481845.6213549
1154,0800,MERRIHILL,842,14406.7079346809,8234689.00191955
1155,2601,MICHAEL,591,23525.5748203004,22487530.47346
1156,0801,MIDDLE FORK,391,26326.6556788864,18091418.917171
1157,3146,MIL 30-3146,451,16806.0758319712,11053701.5917928
1158,3835,MIL 30-3835,645,14184.8582450204,5702635.80096359
1159,0807,MILLIKIN,726,18493.3750033508,19467190.2655011
1160,0810,MINK ROAD,452,13010.2387272299,8785472.29858414
1161,0812,MIRRORMONT,670,33658.1672202204,26334722.8269171
1162,2904,MONEYSMITH,793,43973.4005422319,95950300.1649271
1163,2974,MORGAN,762,24378.8012560365,21754164.9556713
1164,0822,MORRIS,875,53501.627438467,62486827.3129687
1165,0823,MORTON,809,40229.3993637845,46584392.7644412
1166,2907,MOUNT CLARE,560,15913.1289438059,6623460.27244408
1167,0825,MOUNT SI,311,50485.5628635103,45734631.1690019
1168,2905,MUCKLESHOOT,546,57871.103602289,83261930.8760265
1169,0858,N-B 05-0858,548,31126.4903882141,33046068.7025564
1170,0859,N-B 05-0859,764,13319.0622547757,9588033.36458497
1171,2683,N-B 05-2683,799,14312.5946954968,8727590.66081019
1172,3296,N-B 05-3296,833,13551.6022076501,6202450.72124049
1173,3406,N-B 05-3406,407,21620.1729540981,19199280.6440578
1174,3407,N-B 05-3407,794,24767.594754096,21792397.0336585
1175,3611,N-B 05-3611,666,13345.0513514228,6735055.35349206
1176,3868,N-B 05-3868,665,35279.2656610059,19316359.0413196
1177,2603,NAILA,846,33162.862784326,32929736.4769479
1178,2594,NAPOLEON,577,24333.0357598537,16400128.8875116
1179,2576,NATHAN,564,25559.5881292222,27004221.4745298
1180,0839,NEUWAUKUM,411,64682.4221053114,126699999.831727
1181,0248,NEW 41-0248,580,11142.7875642513,6254695.96632924
1182,0840,NEW 41-0840,737,30535.2985059353,18890289.0371647
1183,0878,NEW 41-0878,615,12513.3425069738,7058337.86429829
1184,1115,NEW 41-1115,732,15345.7328270823,10668528.1147792
1185,2811,NEW 41-2811,498,21352.2420383388,14284832.561473
1186,3227,NEW 41-3227,481,12043.1141886903,5901091.56839207
1187,3228,NEW 41-3228,583,10652.2059168762,4425824.69036803
1188,3241,NEW 41-3241,802,17281.7582384974,6330066.67114071
1189,3261,NEW 41-3261,576,13255.154611295,6425832.57825121
1190,3528,NEW 41-3528,477,21228.9241245508,19385318.7237146
1191,3529,NEW 41-3529,737,13886.0477718399,10436045.0654355
1192,3578,NEW 41-3578,372,14444.421266318,4461532.79162093
1193,3681,NEW 41-3681,411,12979.6574261854,6581867.19892283
1194,3922,NEW 41-3922,565,9295.10564387006,3219430.26446931
1195,3858,NORI,364,9941.04328238377,2880863.29517289
1196,0869,NOVELTY,702,64981.8597748076,162546997.846014
1197,0849,NPK 33-0849,412,17629.3138404356,5552746.09692034
1198,0851,NPK 33-0851,581,11807.1247666633,6492039.78633457
1199,0852,NPK 33-0852,478,14400.2767713549,9336731.88792008
1200,0853,NPK 33-0853,336,11265.2470860653,4776658.44362082
1201,0854,NPK 33-0854,461,16565.3581505743,8346923.5416233
1202,0855,NPK 33-0855,412,10526.4166747549,4279295.09985664
1203,0857,NPK 33-0857,730,14086.3712377847,7605430.79343594
1204,2474,NPK 33-2474,494,24690.2547996135,14459534.0638792
1205,2644,NPK 33-2644,322,8480.6470068307,2324382.17348829
1206,2645,NPK 33-2645,328,7026.95186919612,2636433.6827393
1207,2646,NPK 33-2646,658,9562.07953096983,4421883.81391658
1208,0881,OSCEOLA,618,42267.026230127,111988042.742217
1209,0885,PAC 30-0885,329,20792.4691343418,15152418.6831046
1210,0886,PAC 30-0886,792,16990.2183379878,13488568.8934176
1211,0887,PAC 30-0887,469,10807.2761675641,5219831.54581034
1212,2856,PAC 30-2856,576,7225.63923579625,3014409.05934168
1213,3808,PAC 30-3808,666,10938.4761614904,6868444.21623517
1214,3845,PAC 30-3845,533,9859.86962519256,4260046.6304821
1215,3860,PAC 30-3860,318,8037.13811478486,2797147.81603848
1216,3838,PARK,865,9424.95591234588,5454157.41111953
1217,0901,PATTERSON,576,38581.7903410343,53126596.0603298
1218,3836,PEASLEY,621,17207.3954900436,12006981.1186328
1219,2446,PEGGY,395,11091.1894075237,7115853.08152313
1220,3625,PINE,178,20053.1073035698,26172056.5910505
1221,0912,PIPELINE,155,17906.4733674145,13952073.5057429
1222,3268,PLAINS,763,55332.3064270466,37543490.3334045
1223,3631,PORT,20,38411.7336789122,28216771.5246617
1224,3340,PORTAGE,469,57694.5435757243,44821698.9528642
1225,0919,PRESTON,821,119173.372142812,493121275.330522
1226,2737,PROVAN,503,17276.0196580005,17155225.7349149
1227,2848,PTARMIGAN,349,16807.6891367003,4671546.76587627
1228,3418,QUAIL,265,19328.6192395868,13384482.1178897
1229,3806,QUAIL CREEK,506,32192.1778053794,23993224.3351298
1230,0924,QUARTERMASTER,385,24462.3573288237,32893824.8130889
1231,0927,RAGING RIVER,554,55730.0549568537,139715109.760699
1232,3472,RATTLESNAKE,780,172927.0813443,770260011.76204
1233,0932,RAVENSDALE,553,75635.9829346352,125316145.939299
1234,0936,RED 45-0936,470,7886.32355833482,3780346.21926834
1235,2410,RED 45-2410,312,10066.9727702678,5187329.56804578
1236,2492,RED 45-2492,361,9215.69402901878,3709077.66232403
1237,2580,RED 45-2580,606,24651.3473438435,27307989.7693487
1238,2638,RED 45-2638,468,10603.7622489247,4976051.46416301
1239,2643,RED 45-2643,415,9748.36994668811,3595569.0065998
1240,2659,RED 45-2659,162,39535.4459896286,40213263.6408631
1241,3281,RED 45-3281,725,12891.7038416839,6925599.58396041
1242,3282,RED 45-3282,829,28782.6557687242,35143602.8641624
1243,3315,RED 45-3315,743,9117.26815857834,3939310.70496902
1244,3547,RED 45-3547,608,13178.8790555798,8306253.42435342
1245,3584,RED 45-3584,764,10637.5201270767,7071178.15165097
1246,3737,RED 45-3737,716,13036.567403643,6116022.24544644
1247,3926,RED 45-3926,611,12893.7811551101,6619161.96349904
1248,0935,RED 48-0935,620,11252.1259170315,5654233.863497
1249,0937,RED 48-0937,232,6351.9323745244,2454803.74226574
1250,0938,RED 48-0938,332,8062.79100269505,2980629.15569361
1251,0939,RED 48-0939,476,10428.1860073818,4605320.60842113
1252,0940,RED 48-0940,417,9484.344106434,4230799.99252523
1253,0941,RED 48-0941,334,7892.21936438281,3447433.03001527
1254,0942,RED 48-0942,419,8072.86514429121,3497835.91344325
1255,0944,RED 48-0944,388,6953.37485850132,3078552.18490879
1256,0945,RED 48-0945,455,10264.984352658,4809378.68033163
1257,0947,RED 48-0947,386,7860.11625246785,3386607.37557158
1258,0948,RED 48-0948,246,15940.5094094605,14175128.9592366
1259,0949,RED 48-0949,462,10528.3428242498,4236321.96813877
1260,0950,RED 48-0950,526,12213.9347792494,5568002.04429675
1261,0951,RED 48-0951,371,6888.70784486498,2496073.54828989
1262,0952,RED 48-0952,303,6972.34226308711,2535209.9690179
1263,0953,RED 48-0953,783,15275.5016584189,9855981.1959119
1264,2448,RED 48-2448,515,9125.4873328643,4300900.23550328
1265,2449,RED 48-2449,567,11569.7963629666,4629530.56251248
1266,2466,RED 48-2466,824,13597.9432319675,8636828.34797709
1267,2467,RED 48-2467,433,7985.22326968881,2860986.06738355
1268,2628,RED 48-2628,549,7639.35319173533,2816560.75401667
1269,2629,RED 48-2629,652,7995.8919902389,3512239.81253391
1270,2630,RED 48-2630,377,7490.50397783443,2579277.40588655
1271,2632,RED 48-2632,243,7163.58867261886,2266370.31183181
1272,2633,RED 48-2633,627,11303.3157478809,5150286.01132745
1273,2634,RED 48-2634,405,8747.35443197257,3411793.8133315
1274,2635,RED 48-2635,419,9087.13615085012,4257262.88878059
1275,2636,RED 48-2636,492,8958.78958301637,4736544.75935893
1276,2640,RED 48-2640,495,8413.09055908278,3958487.01107765
1277,2641,RED 48-2641,630,12487.8595879913,6907521.91551617
1278,2789,RED 48-2789,663,7673.2485545252,3502988.13374814
1279,2790,RED 48-2790,606,12963.6869499325,6137138.31545257
1280,2966,RED 48-2966,634,7396.27581942409,2394108.25797714
1281,2967,RED 48-2967,467,18230.934114241,15469570.9025171
1282,2968,RED 48-2968,876,24626.7929950002,30356249.3727457
1283,2969,RED 48-2969,443,12767.9519616714,4453999.69248268
1284,3134,RED 48-3134,383,7944.05732393053,3496507.06047379
1285,3147,RED 48-3147,496,13790.0625163339,9244578.11730101
1286,3208,RED 48-3208,711,18065.0383149207,16464862.3993223
1287,3313,RED 48-3313,797,11553.2684787255,6624676.79062117
1288,3316,RED 48-3316,694,8218.79263392481,2731103.04146786
1289,3391,RED 48-3391,766,10370.2129265785,4429792.94445065
1290,3415,RED 48-3415,592,19169.058748913,9030274.73611613
1291,3475,RED 48-3475,441,21735.9528615129,16323478.8965359
1292,3548,RED 48-3548,308,16141.8350703763,7207256.60349261
1293,3664,RED 48-3664,530,5557.49274689223,1549336.7839045
1294,3738,RED 48-3738,893,8102.7951266741,3787307.09151987
1295,3739,RED 48-3739,359,3836.93193040275,791037.710701648
1296,3809,RED 48-3809,581,5787.37655702521,1768607.84803699
1297,3874,RED 48-3874,256,14781.7295707546,11957257.3190922
1298,3930,RED 48-3930,436,11028.6215523341,4315839.66682429
1299,3417,RED MILL,485,14196.0913822049,8050805.23855134
1300,0956,REGAL,622,7845.46390049166,3644096.28150911
1301,2493,REINTREE,575,25501.4382484403,19510594.9630821
1302,0958,RENHILL,485,19506.8295360808,15829726.8856803
1303,3479,RIDGE,848,24098.1898689572,11412604.8240507
1304,1022,RING HILL,797,26646.7405606146,31677425.6307359
1305,2584,RIVERBEND,868,23643.4667697863,22633576.0428346
1306,1024,RIVERSIDE,408,53351.5638707744,54160672.1163079
1307,3698,RNT 05-3698,96,4655.70795844273,874998.830857921
1308,3813,RNT 05-3813,9,3384.14370817618,356773.07902249
1309,3954,RNT 05-3954,23,2590.362356963,419759.139660301
1310,0031,RNT 11-0031,787,13347.3217361201,5004652.76833631
1311,0354,RNT 11-0354,560,8095.13487793636,3575044.11322267
1312,0404,RNT 11-0404,648,11808.0754360483,4752584.71504414
1313,0456,RNT 11-0456,840,21071.6595571134,17852959.1890571
1314,0502,RNT 11-0502,879,11734.5923109402,6792035.89915688
1315,0539,RNT 11-0539,628,10887.4285746522,5584705.07202237
1316,0719,RNT 11-0719,254,6205.74460684413,2590152.81775065
1317,0738,RNT 11-0738,629,9271.35355420228,3387238.3924058
1318,0804,RNT 11-0804,660,8558.38927550659,3403968.41011974
1319,0962,RNT 11-0962,396,10746.9712152665,2604755.02528302
1320,0964,RNT 11-0964,609,12155.5419317782,4816216.72414443
1321,0970,RNT 11-0970,272,6766.43179906557,1910732.44108221
1322,0971,RNT 11-0971,694,24845.032190738,14062998.2620313
1323,0973,RNT 11-0973,751,9495.1312495171,4028071.81127644
1324,0975,RNT 11-0975,590,11442.6182082601,4388713.96188286
1325,0978,RNT 11-0978,598,9043.12554188523,3672430.27268328
1326,0979,RNT 11-0979,355,10197.7150885328,4209943.49743901
1327,0980,RNT 11-0980,409,12370.9922624689,4952135.29395328
1328,0981,RNT 11-0981,746,15973.897327591,12580339.807194
1329,0983,RNT 11-0983,560,11547.3015959073,5848640.04954742
1330,0984,RNT 11-0984,322,8617.25000581673,2670158.86690398
1331,0985,RNT 11-0985,328,9743.83825197371,4855517.91551651
1332,0986,RNT 11-0986,597,10882.8786494044,7065192.67087172
1333,0988,RNT 11-0988,586,6922.86457886273,2789371.26672235
1334,0990,RNT 11-0990,542,18134.6595401984,11111977.9804095
1335,0992,RNT 11-0992,348,6956.25251519331,2762156.29228817
1336,0996,RNT 11-0996,724,11606.4694682598,7286823.87822855
1337,0997,RNT 11-0997,560,8203.14038884633,3878045.83408902
1338,0998,RNT 11-0998,434,10841.7290157203,5335428.17951206
1339,1002,RNT 11-1002,365,6928.25400610563,2802837.28283756
1340,1004,RNT 11-1004,367,8717.05334543011,2767421.88822932
1341,1006,RNT 11-1006,519,7681.21903369074,3566721.04304797
1342,1007,RNT 11-1007,403,6546.17282573398,2468513.70493492
1343,1008,RNT 11-1008,849,19896.3260762842,15689349.8218862
1344,1011,RNT 11-1011,867,13893.1558578581,6373374.18375312
1345,1012,RNT 11-1012,770,14482.4314853565,7394587.38746833
1346,1015,RNT 11-1015,585,9863.3979206901,5523729.89312224
1347,1109,RNT 11-1109,488,12489.0167176598,5058213.38472003
1348,1125,RNT 11-1125,877,9726.82379507726,5865992.0187637
1349,2475,RNT 11-2475,824,9178.60000888461,5143822.77147634
1350,2581,RNT 11-2581,808,11588.8239303434,6038262.99937342
1351,2582,RNT 11-2582,729,44571.4472574998,89236827.3430216
1352,2583,RNT 11-2583,616,9307.09356231751,3846593.28334019
1353,2607,RNT 11-2607,824,12918.28098198,6094847.32357181
1354,2739,RNT 11-2739,354,6673.82038212422,1611650.51235555
1355,2815,RNT 11-2815,845,7918.51406490955,3474875.92539812
1356,2816,RNT 11-2816,696,12203.7386451886,4438372.0572687
1357,2844,RNT 11-2844,373,7441.06990494736,2868567.92382421
1358,2845,RNT 11-2845,713,18264.3722434228,8084115.01873764
1359,2854,RNT 11-2854,547,6914.77611692917,2018180.1327824
1360,3162,RNT 11-3162,248,24254.1618237577,12998502.9541349
1361,3222,RNT 11-3222,653,15021.9908468357,8771129.95412088
1362,3223,RNT 11-3223,314,5789.29123837842,1775290.78157816
1363,3224,RNT 11-3224,481,8535.29429369806,2805085.1844104
1364,3287,RNT 11-3287,326,6906.66681408634,2748457.75523083
1365,3359,RNT 11-3359,642,9455.84313700783,4977669.75885369
1366,3404,RNT 11-3404,747,9167.43502494404,5142907.78372595
1367,3555,RNT 11-3555,515,12782.246159556,4961498.53647086
1368,3563,RNT 11-3563,822,10538.1143055652,5847763.60999492
1369,3564,RNT 11-3564,821,17487.7967127878,8230472.30955858
1370,3575,RNT 11-3575,693,13330.8482113324,9189619.55559003
1371,3588,RNT 11-3588,724,8785.40727492806,3410167.02454111
1372,3590,RNT 11-3590,754,11957.0248030467,6698615.08567856
1373,3604,RNT 11-3604,750,10950.3825888613,4018845.74316818
1374,3609,RNT 11-3609,637,15760.0348731022,7372275.17476523
1375,3619,RNT 11-3619,541,8962.70389259441,3589719.60148208
1376,3643,RNT 11-3643,461,15850.4449697236,6144669.47585834
1377,3660,RNT 11-3660,610,9536.76043298748,3877591.03126943
1378,3683,RNT 11-3683,383,7897.89992212388,3474846.89292547
1379,3751,RNT 11-3751,520,9391.10418698747,3219131.03714015
1380,3756,RNT 11-3756,562,8559.38942142033,3507066.66629729
1381,3777,RNT 11-3777,489,5431.42262488336,1689451.76927093
1382,3779,RNT 11-3779,485,6495.3484124742,2470575.88434282
1383,3780,RNT 11-3780,539,9232.68112692643,4357787.52647189
1384,3784,RNT 11-3784,408,17501.3590168494,7901570.31193374
1385,3923,RNT 11-3923,626,14676.331162589,6156024.25829965
1386,3927,RNT 11-3927,352,4861.6924824294,1481241.02054219
1387,3928,RNT 11-3928,352,8820.61129923347,3321033.74109028
1388,3929,RNT 11-3929,541,9015.94309579427,3271386.28369489
1389,0455,RNT 33-0455,885,16099.7586454497,13576236.2881152
1390,1204,RNT 33-1204,660,10093.0115600819,6106825.72245448
1391,2472,RNT 33-2472,649,11411.6977114148,5572769.39442034
1392,3535,RNT 33-3535,856,10586.3430632702,5180614.7474952
1393,3879,RNT 33-3879,567,10817.4457875442,5754291.48743273
1394,0965,RNT 37-0965,602,22506.8049397402,15289702.6720944
1395,0967,RNT 37-0967,701,12968.7795850593,5449954.58093171
1396,0969,RNT 37-0969,1,1083.63671319278,73344.6678858689
1397,0991,RNT 37-0991,749,19182.906509427,16255294.6273863
1398,0999,RNT 37-0999,516,8608.25370287773,3487023.36044704
1399,1000,RNT 37-1000,735,14665.7797262636,10848390.4824531
1400,3154,RNT 37-3154,590,12161.5915386437,4737053.69490343
1401,3650,RNT 37-3650,591,10119.9023535118,5286246.95960766
1402,3873,RNT 37-3873,749,7320.24774638957,2729968.98192499
1403,3921,RNT 37-3921,396,11839.2183447756,4708389.9619316
1404,0989,RNT 41-0989,432,11665.7439382118,4377988.03317288
1405,0993,RNT 41-0993,824,11683.9730607242,6320481.96464463
1406,0994,RNT 41-0994,558,8423.25987310444,4293823.76871454
1407,0995,RNT 41-0995,896,26803.9933148687,15734508.6533446
1408,1010,RNT 41-1010,517,9694.01974648254,3545965.09430589
1409,1017,RNT 41-1017,606,9630.09612566534,4339128.93177257
1410,1018,RNT 41-1018,784,16932.295583293,9020981.03019898
1411,3438,RNT 41-3438,431,7024.34519478191,2902866.6776128
1412,3931,RNT 41-3931,488,9082.85626575353,3306387.22633309
1413,2651,ROSE,486,20761.2765242612,15573959.1588509
1414,1035,ROUNDTABLE,765,11409.8149862284,5709884.32595832
1415,1036,ROWAN,415,7061.76490898113,2493277.49910155
1416,3624,ROYAL,418,19532.3359033623,7373043.72107606
1417,2740,RUDDELL,431,8454.38610244716,4213926.63270634
1418,3444,RUSS,38,10588.5622706816,1961188.92464547
1419,3327,SALAL,395,18104.663804309,12861369.9051081
1420,3210,SALISH,785,27950.4803472377,26241177.4493215
1421,2718,SAM 05-2718,634,12344.3915736716,3523532.77943873
1422,2941,SAM 05-2941,504,10290.8418496143,3204277.02138626
1423,2971,SAM 05-2971,309,9550.77781492633,5009639.97486733
1424,2972,SAM 05-2972,875,19734.1136083853,7307219.40281041
1425,2975,SAM 05-2975,523,9640.78150440048,4625889.94491789
1426,3202,SAM 05-3202,287,7544.5208412647,3145149.78670013
1427,3203,SAM 05-3203,733,7692.76720124725,3733358.0165609
1428,3204,SAM 05-3204,846,13706.750073017,6533660.76916261
1429,3306,SAM 05-3306,596,8862.73593397301,2787108.7169538
1430,3307,SAM 05-3307,251,5269.74657596295,1430473.79926031
1431,3308,SAM 05-3308,303,11627.1957679728,4344021.02574492
1432,3326,SAM 05-3326,518,14907.2008938277,6432102.7734214
1433,3515,SAM 05-3515,246,10444.3783606024,3354010.56612642
1434,0100,SAM 41-0100,744,25520.5024695374,19453257.9217994
1435,0307,SAM 41-0307,687,21640.9980356078,23778364.3484375
1436,0816,SAM 41-0816,783,23119.8225622088,24760644.0326772
1437,0909,SAM 41-0909,466,19480.2089219532,10377868.4592072
1438,1130,SAM 41-1130,682,11060.0190508087,5828986.50400716
1439,2469,SAM 41-2469,613,12616.1878927366,7602673.06937942
1440,2491,SAM 41-2491,829,17938.2198790984,19392166.4358773
1441,2690,SAM 41-2690,629,19126.9248491669,15023926.6231244
1442,2813,SAM 41-2813,581,11725.2751773581,6731085.90804541
1443,2937,SAM 41-2937,547,24483.4724366241,12022719.7886409
1444,2940,SAM 41-2940,286,15730.9440389745,5670954.28990635
1445,2942,SAM 41-2942,838,12233.7591167589,9510183.53027666
1446,2973,SAM 41-2973,826,24994.5902934082,15714923.4482333
1447,3214,SAM 41-3214,480,12673.7843121514,8770525.23463701
1448,3215,SAM 41-3215,616,14398.8783205265,10961622.801801
1449,3384,SAM 41-3384,806,22672.8064648212,10610398.9615077
1450,3385,SAM 41-3385,696,10723.954794793,5376233.95324093
1451,3506,SAM 41-3506,652,18473.376056937,17360332.2668407
1452,3507,SAM 41-3507,621,16747.3374869897,6195964.27089061
1453,3508,SAM 41-3508,849,12985.0965277393,8462776.08714161
1454,3607,SAM 41-3607,560,14173.8335102327,4943991.13128746
